cleanprice	dirtyprice	netwage	timeendowment	virtualinc	leisuregood	netwageinst	cleangood	dirtygood	obs
1.713333	1.022333	8.100594	70	259.3224	30	8.872673	324.3116	27.08736	9159
1.716667	1.016333	7.69592	70	32.37463	14	6.54529	241.6804	47.68272	9160
1.713333	1.022333	8.688532	70	-104.8105	30	7.591007	127.5741	23.62619	9161
1.713333	1.022333	16.16442	70	234.4712	70		122.1696	24.60435	9162
1.716667	1.016333	8.35635	70	65.19504	25	8.823692	243.0918	23.53861	9163
1.719667	1.013	6.460861	70	285.1813	46	7.580621	235.9509	34.0425	9164
1.719667	1.013	7.826993	70	273.9933	30	9.75195	325.1054	27.64067	9165
1.716667	1.016333	15.14524	70	-81.30066	20	11.06733	378.1255	26.41471	9166
1.716667	1.016333	9.49839	70	-96.97406	30	7.547889	146.0119	31.78848	9167
1.716667	1.016333	9.338313	70	250.682	10	10.19594	434.8656	63.42559	9168
1.719667	1.013	14.56202	70	291.4808	70		143.2858	44.49844	9169
1.713333	1.022333	5.652201	70	196.1413	27	10.22845	235.5973	34.75309	9170
1.716667	1.016333	13.56496	70	-226.594	20	11.52838	256.3779	11.35303	9171
1.716667	1.016333	6.102295	70	25.94141	30	8.515418	143.9298	22.58489	9172
1.719667	1.013	9.168751	70	69.76196	5	9.27433	349.8665	63.25461	9173
1.716667	1.016333	3.051104	70	46.02174	20	6.144197	108.9544	11.35303	9174
1.716667	1.016333	9.648646	70	253.9897	35	8.451418	332.5317	20.51114	9175
1.716667	1.016333	5.420548	70	91.96466	25	6.070978	181.5004	23.92286	9176
1.716667	1.016333	9.842793	70	-108.9281	20	10.29281	213.1479	17.02954	9177
1.713333	1.022333	13.10935	70	-325.3221	32	7.611274	98.30393	4.309572	9178
1.719667	1.013	10.81237	70	-270.2721	20	10.57399	145.3994	20.04708	9179
1.719667	1.013	7.01786	70	-14.96442	30	7.008942	133.7357	35.3102	9180
1.719667	1.013	11.48258	70	-54.45587	20	8.379578	279.6047	38.34763	9181
1.719667	1.013	5.597826	70	-20.27841	30	6.070978	106.8297	19.6674	9182
1.719667	1.013	9.193434	70	-36.25385	30	7.760965	185.011	13.15523	9183
1.716667	1.016333	6.535837	70	132.2344	10	7.008339	285.7505	33.30222	9184
1.713333	1.022333	4.839753	70	454.4948	46	7.775119	327.4443	9.417212	9185
1.716667	1.016333	8.12149	70	127.7445	25	10.80738	277.5392	16.49973	9186
1.713333	1.022333	9.098356	70	258.9833	10	10.24902	452.2673	29.34464	9187
1.713333	1.022333	4.438378	70	24.09337	30	4.770863	105.4731	20.46088	9188
1.719667	1.013	5.388965	70	-92.6226	22	7.569211	88.57944	13.54451	9189
1.716667	1.016333	14.46434	70	338.7444	20	11.05503	603.8312	24.97666	9190
1.713333	1.022333	8.882437	70	19.70071	22	10.08059	254.0145	10.60921	9191
1.716667	1.016333	18.51803	70	288.5308	70		166.463	2.724727	9192
1.713333	1.022333	6.213258	70	-15.7803	30	8.451418	118.9651	28.29124	9193
1.716667	1.016333	8.461906	70	184.3998	28	8.625621	290.1797	40.98856	9194
1.713333	1.022333	6.259447	70	22.85291	30	5.984004	137.8779	36.19172	9195
1.719667	1.013	8.252723	70	-11.53523	50	10.77637	79.2081	17.08558	9196
1.713333	1.022333	8.763369	70	-225.7939	25	8.281214	83.96813	24.15289	9197
1.719667	1.013	11.75283	70	459.5692	70		259.1916	13.66846	9198
1.716667	1.016333	7.711759	70	-112.7042	30	7.826355	107.0534	11.79841	9199
1.713333	1.022333	10.82629	70	327.7692	70		175.1422	27.08736	9200
1.713333	1.022333	8.087013	70	-184.8459	30	9.75195	76.87444	6.771839	9201
1.713333	1.022333	8.166808	70	349.4838	70		190.7405	22.18632	9202
1.716667	1.016333	7.810056	70	125.664	30	6.984166	229.1074	44.04588	9203
1.716667	1.016333	5.08068	70	46.83047	30	5.984004	126.8447	31.78848	9204
1.716667	1.016333	13.90484	70	108.2308	70		53.63704	15.89424	9205
1.716667	1.016333	10.62368	70	-202.1809	25	11.56872	141.8447	31.86417	9206
1.716667	1.016333	8.22194	70	-149.6276	30	9.584575	97.69604	11.35303	9207
1.713333	1.022333	11.03371	70	359.7996	62	5.870903	245.1317	27.46357	9208
1.713333	1.022333	5.528087	70	118.303	30	7.591007	186.1851	19.98303	9209
1.719667	1.013	7.561267	70	140.0905	20	8.962169	285.7441	26.4257	9210
1.719667	1.013	11.83422	70	66.02457	35	9.833471	267.1666	20.51788	9211
1.716667	1.016333	11.04173	70	115.3385	70		64.40926	4.692585	9212
1.716667	1.016333	6.849593	70	-89.86934	30	7.848479	102.2813	8.394352	9213
1.719667	1.013	11.58509	70	159.0769	70		82.48468	17.00965	9214
1.719667	1.013	12.16143	70	139.4274	30	10.19594	317.3915	79.04928	9215
1.719667	1.013	7.628061	70	7.166016	30	9.93808	168.984	21.41393	9216
1.713333	1.022333	9.548542	70	-15.819	25	8.978594	223.4174	30.39803	9217
1.713333	1.022333	8.516392	70	746.8059	30	10.57399	597.7103	61.99995	9218
1.719667	1.013	9.394908	70	-1.233704	30	10.89271	208.3222	16.10844	9219
1.713333	1.022333	10.25806	70	-238.5627	30	7.398963	91.4266	14.78518	9220
1.719667	1.013	6.12155	70	187.0656	25	8.945534	245.3891	40.0274	9221
1.716667	1.016333	9.646603	70	535.4968	20	8.891979	570.0336	38.63814	9222
1.713333	1.022333	7.943083	70	178.219	30	10.24902	268.808	34.61162	9223
1.719667	1.013	6.788463	70	140.167	25	8.464993	238.7713	34.59103	9224
1.719667	1.013	15.52491	70	-440.8299	30	8.464993	93.14677	19.72873	9225
1.713333	1.022333	5.202758	70	-35.79301	30	8.457677	93.34032	12.12347	9226
1.713333	1.022333	7.371108	70	-47.16266	13	7.305189	177.0025	68.20295	9227
1.719667	1.013	16.03818	70	187.2615	70		94.26691	24.83104	9228
1.713333	1.022333	5.461705	70	110.7818	30	7.574435	170.0352	37.09463	9229
1.716667	1.016333	9.01715	70	-40.77521	32	10.24902	155.4642	34.43389	9230
1.713333	1.022333	9.877567	70	326.3703	12	10.19594	514.8085	16.85435	9231
1.719667	1.013	7.108978	70	175.0511	20	7.108835	293.3708	25.66634	9232
1.713333	1.022333	7.739355	70	347.5219	30	8.045596	344.5937	65.23538	9233
1.716667	1.016333	13.43581	70	-209.7351	35	10.19594	142.6517	15.38164	9234
1.716667	1.016333	10.4116	70	122.4399	30	10.84639	296.5833	29.29081	9235
1.716667	1.016333	6.230253	70	-9.446518	30	8.464993	133.7747	9.954476	9236
1.716667	1.016333	12.55951	70	136.4154	70		59.9283	32.99947	9237
1.716667	1.016333	9.79685	70	134.8771	34	10.22845	271.6922	20.81877	9238
1.719667	1.013	13.36351	70	177.1328	30	11.2418	402.0345	20.04708	9239
1.716667	1.016333	6.329496	70	-34.36411	30	6.642456	110.934	27.92291	9240
1.719667	1.013	11.30518	70	264.3846	70		142.5589	18.98398	9241
1.713333	1.022333	9.209634	70	-60.84689	30	7.011922	165.1302	24.07765	9242
1.716667	1.016333	9.310531	70	-120.3377	30	10.84639	138.0363	14.8782	9243
1.716667	1.016333	5.265596	70	-88.75847	30	8.174042	55.66468	25.8849	9244
1.716667	1.016333	10.70807	70	-179.4535	40	8.997704	75.37103	12.20226	9245
1.716667	1.016333	10.2383	70	278.5256	30	10.77637	394.4922	10.67185	9246
1.719667	1.013	11.52363	70	102.8572	70		50.51503	15.78298	9247
1.713333	1.022333	7.958972	70	-6.031952	30	7.920332	176.0064	10.53397	9248
1.713333	1.022333	3.563068	70	52.08305	30	7.706569	97.51011	26.93687	9249
1.713333	1.022333	6.014169	70	174.7531	20	6.527035	240.5118	61.99995	9250
1.719667	1.013	8.618993	70	-17.20203	30	9.890469	178.9367	19.59146	9251
1.716667	1.016333	10.5429	70	-1.369659	30	8.997704	233.0321	19.98133	9252
1.713333	1.022333	10.07724	70	460.949	30	9.884476	470.0913	57.3349	9253
1.713333	1.022333	5.943758	70	-1.711693	50	7.783207	63.35492	8.427177	9254
1.713333	1.022333	11.78706	70	122.6014	70		65.84283	9.576826	9255
1.713333	1.022333	11.25511	70	134.4615	70		71.52051	11.66261	9256
1.716667	1.016333	5.921694	70	158.5237	25	7.591007	230.7244	28.45826	9257
1.719667	1.013	5.70469	70	219.006	42	7.591007	212.1732	13.69217	9258
1.713333	1.022333	9.388788	70	409.9485	30	9.073082	430.9863	46.0485	9259
1.713333	1.022333	9.104976	70	-80.44904	30	7.594907	154.2091	19.11163	9260
1.716667	1.016333	6.292867	70	-21.60579	30	6.527035	125.394	14.6106	9261
1.719667	1.013	9.186452	70	-150.9555	0	10.435	270.2782	26.95725	9262
1.716667	1.016333	8.464011	70	201.9011	30	10.19594	299.1038	26.56609	9263
1.716667	1.016333	8.565273	70	-219.959	30	6.144197	65.0059	10.88076	9264
1.716667	1.016333	16.33673	70	290.8769	70		151.1606	30.88024	9265
1.716667	1.016333	11.72899	70	96.86658	26	11.06733	342.2666	24.97666	9266
1.719667	1.013	5.484772	70	-43.4678	30	6.830693	93.04128	15.71873	9267
1.713333	1.022333	9.514246	70	173.4923	70		71.13439	50.48782	9268
1.713333	1.022333	6.911407	70	213.0112	30	8.904615	263.2999	37.50924	9269
1.719667	1.013	11.44456	70	173.2305	10	10.63039	479.4198	35.00645	9270
1.719667	1.013	3.934293	70	334.2277	20	7.284191	291.2125	29.76688	9271
1.716667	1.016333	11.64084	70	-147.8837	30	9.282954	173.4914	19.6029	9272
1.716667	1.016333	8.872209	70	38.53473	30	10.38991	226.0418	5.29808	9273
1.719667	1.013	11.45531	70	-23.55838	30	9.734485	210.1704	72.29099	9274
1.716667	1.016333	6.745504	70	-51.73213	30	10.27129	115.1597	20.06951	9275
1.719667	1.013	8.78041	70	168.9951	30	9.193105	282.2439	34.39897	9276
1.716667	1.016333	11.59107	70	216.6154	70		111.8447	24.2198	9277
1.713333	1.022333	6.871601	70	670.5977	20	7.13755	580.2594	19.56309	9278
1.719667	1.013	13.23702	70	239.5647	55	7.766281	247.6424	12.10029	9279
1.719667	1.013	7.017175	70	31.46419	50	6.87042	91.54279	14.20002	9280
1.716667	1.016333	13.52682	70	207.8769	70		118.6736	4.08709	9281
1.716667	1.016333	13.85887	70	211.2708	55	10.70612	228.932	25.73353	9282
1.719667	1.013	8.252726	70	113.5769	70		63.36201	4.556155	9283
1.713333	1.022333	11.35397	70	-176.851	30	9.843281	152.9183	14.97329	9284
1.719667	1.013	4.599197	70	-30.01041	25	7.011922	91.03867	20.13555	9285
1.713333	1.022333	12.33468	70	325.6154	70		172.8974	28.74269	9286
1.713333	1.022333	12.79144	70	33.28665	50	10.31208	157.0712	19.56309	9287
1.719667	1.013	13.07472	70	457.5385	70		262.9758	5.239578	9288
1.716667	1.016333	12.26271	70	196.8462	70		101.0904	22.93312	9289
1.713333	1.022333	10.43892	70	15.08234	23	10.27129	279.8526	25.65775	9290
1.713333	1.022333	7.026579	70	-60.3468	40	7.641752	75.55737	20.53697	9291
1.719667	1.013	15.94581	70	425.0769	70		152.4893	160.7563	9292
1.719667	1.013	5.868347	70	324.2766	40	7.517054	286.2473	7.973271	9293
1.713333	1.022333	10.89976	70	-157.9336	38	8.872673	104.6566	11.29476	9294
1.713333	1.022333	12.87055	70	-264.7259	30	9.884476	136.3177	16.17717	9295
1.716667	1.016333	7.341499	70	-39.69841	30	9.356823	138.1703	16.49973	9296
1.713333	1.022333	11.19708	70	-334.2861	10	8.940347	160.4161	61.32276	9297
1.713333	1.022333	12.18796	70	-171.6635	30	10.27129	161.0222	39.09723	9298
1.719667	1.013	13.34937	70	562.6923	70		294.8246	54.9776	9299
1.716667	1.016333	11.52254	70	74.19446	30	10.87019	296.3816	25.8849	9300
1.716667	1.016333	17.09494	70	269.9734	70		133.3438	40.40661	9301
1.713333	1.022333	7.674607	70	95.85049	10	10.33241	305.4886	32.20386	9302
1.719667	1.013	7.319427	70	-88.01181	10	7.23342	197.4891	11.39039	9303
1.713333	1.022333	13.45708	70	-260.2065	30	11.85104	146.4083	26.6359	9304
1.719667	1.013	7.426556	70	-40.32385	30	7.574435	136.1891	22.24922	9305
1.713333	1.022333	12.69031	70	-218.4199	30	10.57399	155.7692	21.82037	9306
1.719667	1.013	14.1434	70	143.5385	70		73.65023	16.66793	9307
1.719667	1.013	6.479473	70	61.85956	30	7.766281	176.2193	17.769	9308
1.719667	1.013	10.49871	70	50.00427	22	9.068842	308.4341	23.23639	9309
1.716667	1.016333	5.163257	70	-45.57631	20	7.305189	105.1512	31.56142	9310
1.719667	1.013	7.004801	70	-90.40552	20	8.299315	126.3297	42.04303	9311
1.713333	1.022333	13.54246	70	315.4556	30	10.80738	494.6723	9.405333	9312
1.716667	1.016333	10.69216	70	287.6887	30	10.45188	402.1603	24.59823	9313
1.713333	1.022333	9.883328	70	244.3976	30	9.085295	364.7187	14.52183	9314
1.713333	1.022333	7.317405	70	173.4404	50	7.826355	172.9535	22.94901	9315
1.713333	1.022333	11.45128	70	93.30869	70		44.32516	16.98557	9316
1.716667	1.016333	7.100983	70	398.3883	15	8.379578	430.0485	49.87764	9317
1.716667	1.016333	8.912518	70	347.6143	10	7.766281	484.4249	49.95332	9318
1.716667	1.016333	10.59941	70	132.7661	10	10.63476	431.6729	27.24727	9319
1.713333	1.022333	9.082057	70	-139.5603	42	8.007001	58.69843	13.8578	9320
1.713333	1.022333	8.548601	70	-34.76053	30	10.27129	160.6546	31.23109	9321
1.716667	1.016333	6.673594	70	-206.1292	20	7.766281	68.95071	9.037468	9322
1.713333	1.022333	9.253896	70	489.6519	30	8.823692	475.6585	43.86647	9323
1.713333	1.022333	9.747615	70	246.9615	70		119.9192	40.59341	9324
1.713333	1.022333	9.394003	70	1015.231	70		577.0578	25.95872	9325
1.713333	1.022333	5.480636	70	-20.9416	45	6.984166	59.49348	13.83319	9326
1.713333	1.022333	16.22792	70	210	70		110.8052	19.71358	9327
1.716667	1.016333	9.628839	70	628.5186	70		337.8973	47.68272	9328
1.719667	1.013	10.42194	70	149.3476	30	9.563519	316.0934	22.35922	9329
1.716667	1.016333	10.20305	70	-236.0016	0	10.57399	264.9029	23.08449	9330
1.716667	1.016333	8.242058	70	-43.98999	30	7.580621	150.6497	26.64177	9331
1.713333	1.022333	5.358501	70	-4.037857	30	8.464993	105.718	28.53481	9332
1.713333	1.022333	7.616554	70	266.9374	0	10.77637	439.5952	45.89802	9333
1.719667	1.013	10.93834	70	308.4731	70		160.1451	32.65244	9334
1.716667	1.016333	12.44672	70	100.6923	70		43.19641	26.11197	9335
1.719667	1.013	7.178371	70	-109.5423	30	7.708594	89.44926	23.46463	9336
1.713333	1.022333	4.877097	70	553.7955	0	7.192029	512.2943	17.08008	9337
1.719667	1.013	7.441709	70	344.4146	20	9.018624	398.3106	31.13372	9338
1.719667	1.013	6.35066	70	-38.46381	30	9.678391	115.9767	15.91451	9339
1.713333	1.022333	10.95174	70	307.5392	22	9.279224	471.1865	25.35677	9340
1.716667	1.016333	5.52138	70	25.72169	30	6.54529	139.873	6.357696	9341
1.716667	1.016333	8.271835	70	-167.008	30	8.38537	78.38312	28.83669	9342
1.713333	1.022333	10.24524	70	-81.06871	40	7.731923	128.9322	5.266986	9343
1.719667	1.013	10.82008	70	-49.59036	27	7.591007	220.6488	35.76582	9344
1.716667	1.016333	18.74435	70	401.4923	70		215.8656	30.42612	9345
1.719667	1.013	6.330552	70	-52.47072	30	7.988459	105.3236	19.37799	9346
1.719667	1.013	13.71843	70	135.5692	70		70.64875	13.89627	9347
1.719667	1.013	7.987778	70	81.32611	15	9.099207	269.2159	56.95193	9348
1.716667	1.016333	9.711262	70	313.7796	30	10.77637	397.9085	18.84603	9349
1.719667	1.013	8.547492	70	594.7449	30	7.580621	529.5789	25.61242	9350
1.716667	1.016333	8.266276	70	-79.0549	30	7.611274	136.2995	17.33229	9351
1.719667	1.013	12.34822	70	196.0753	70		103.0438	18.63209	9352
1.713333	1.022333	12.18042	70	173.8293	30	10.22845	356.1478	49.73539	9353
1.719667	1.013	5.852433	70	-21.61171	30	7.23342	112.8079	18.25623	9354
1.716667	1.016333	7.626299	70	-70.26468	34	10.76373	113.4306	9.405958	9355
1.713333	1.022333	8.04545	70	237.2205	30	7.581162	302.2673	40.25482	9356
1.713333	1.022333	17.33237	70	349.6923	70		191.9785	20.31552	9357
1.713333	1.022333	12.53162	70	-221.8694	20	11.85104	225.9316	17.23057	9358
1.713333	1.022333	11.16967	70	-199.4793	30	7.388261	129.0781	25.5825	9359
1.713333	1.022333	9.376583	70	495.043	0	9.884476	657.973	23.55095	9360
1.713333	1.022333	18.16302	70	112.9739	70		61.17607	7.980688	9361
1.713333	1.022333	5.999565	70	105.8509	15	7.569211	234.9783	32.50483	9362
1.719667	1.013	6.204227	70	-141.4036	20	7.008339	81.38876	28.47597	9363
1.716667	1.016333	5.725522	70	-42.63269	0	7.789265	192.0986	27.92845	9364
1.716667	1.016333	6.55276	70	-28.87196	30	7.477626	121.6963	23.93549	9365
1.716667	1.016333	8.291176	70	13.60297	30	7.569211	189.7797	19.14878	9366
1.713333	1.022333	9.082598	70	-88.72696	30	10.77637	147.0144	22.19658	9367
1.713333	1.022333	6.608452	70	180.585	30	9.75195	235.4385	40.63103	9368
1.713333	1.022333	8.323007	70	-195.0926	20	7.48714	104.89	40.44292	9369
1.716667	1.016333	7.928531	70	202.3388	20	7.13755	336.876	20.1327	9370
1.713333	1.022333	9.709793	70	83.79706	10	10.71969	366.2676	37.99754	9371
1.719667	1.013	10.55377	70	19.33353	34	10.33719	227.2578	8.35295	9372
1.716667	1.016333	5.633119	70	-60.76881	30	7.536601	77.17909	31.54983	9373
1.719667	1.013	4.583084	70	110.3955	25	7.766281	168.7216	26.14937	9374
1.719667	1.013	10.77057	70	-154.9457	10	8.755369	267.3036	31.20966	9375
1.716667	1.016333	9.014649	70	29.39847	25	9.331006	237.2554	27.32295	9376
1.713333	1.022333	9.835421	70	211.8779	33	10.87019	326.4554	16.10193	9377
1.716667	1.016333	5.635637	70	-37.65625	30	6.984166	98.4466	18.46759	9378
1.719667	1.013	19.21786	70	215.3846	70		115.407	16.7059	9379
1.713333	1.022333	5.119256	70	-1.753876	30	7.591007	114.6039	6.516205	9380
1.716667	1.016333	11.03096	70	111.7231	30	9.884476	299.6639	37.91911	9381
1.719667	1.013	7.947806	70	-75.8161	30	8.625621	135.4131	9.112309	9382
1.719667	1.013	10.79653	70	39.11278	53	9.658072	124.1072	9.112309	9383
1.719667	1.013	8.777637	70	10.43295	30	9.065968	200.2624	16.93371	9384
1.713333	1.022333	9.944877	70	74.15385	70		35.60312	12.86649	9385
1.716667	1.016333	10.5927	70	383.4615	70		194.9104	48.08007	9386
1.716667	1.016333	4.090742	70	58.10109	30	5.870903	124.4585	7.94712	9387
1.713333	1.022333	12.76013	70	157.0769	70		76.18977	25.95872	9388
1.719667	1.013	8.561853	70	-158.6857	30	10.76373	99.2254	12.98504	9389
1.716667	1.016333	8.902336	70	-53.92038	30	8.252256	166.0754	16.80248	9390
1.716667	1.016333	6.58247	70	61.83377	70		33.77003	3.799827	9391
1.719667	1.013	8.527457	70	-109.9391	40	7.909805	77.18401	12.98504	9392
1.713333	1.022333	9.29639	70	699.4509	25	10.80738	638.3082	23.62619	9393
1.716667	1.016333	5.709105	70	-21.05453	45	5.728871	67.83047	5.146706	9394
1.716667	1.016333	4.464283	70	275.0441	37	5.870903	242.4533	6.054949	9395
1.713333	1.022333	9.749541	70	-82.1355	30	9.282954	160.6854	31.82764	9396
1.719667	1.013	6.247297	70	-79.97183	24	7.848479	106.785	23.4642	9397
1.719667	1.013	11.40202	70	-205.6225	35	7.594907	104.1097	14.22912	9398
1.716667	1.016333	7.247532	70	44.47552	40	8.966632	143.0584	16.05561	9399
1.713333	1.022333	12.69991	70	303.2922	30	10.31796	456.409	28.66745	9400
1.716667	1.016333	12.23026	70	-58.76825	30	10.24902	237.3002	22.70606	9401
1.716667	1.016333	12.58995	70	143.4154	70		82.19865	2.270606	9402
1.719667	1.013	8.942283	70	-203.7831	30	7.826355	80.79563	14.77463	9403
1.716667	1.016333	9.737592	70	-8.91803	20	9.331006	262.2928	27.24727	9404
1.719667	1.013	10.24649	70	-44.22504	30	7.180542	192.9377	33.4118	9405
1.713333	1.022333	6.238854	70	-13.91956	30	7.366963	127.1139	17.4563	9406
1.716667	1.016333	11.09706	70	205.1278	20	11.31152	423.2599	32.8481	9407
1.719667	1.013	7.703931	70	116.6137	50	10.73056	145.6454	19.97115	9408
1.713333	1.022333	7.622145	70	250.5385	70		135.6779	17.68202	9409
1.719667	1.013	10.93175	70	-257.7796	20	10.08059	156.7164	19.05991	9410
1.716667	1.016333	13.89727	70	157.3077	70		83.97311	12.94245	9411
1.713333	1.022333	9.467205	70	77.73499	25	10.71969	278.1495	26.60229	9412
1.713333	1.022333	12.20017	70	157.7692	70		78.61419	22.5728	9413
1.716667	1.016333	5.40814	70	-47.03159	38	5.938558	62.54916	18.35309	9414
1.713333	1.022333	14.06084	70	-77.06482	25	11.59716	300.1684	40.48055	9415
1.713333	1.022333	9.870642	70	133.5456	70		67.73196	17.1159	9416
1.713333	1.022333	9.780499	70	-174.9135	30	8.792804	117.0988	15.3348	9417
1.719667	1.013	13.30195	70	300.0807	66	10.42518	201.8168	6.150809	9418
1.713333	1.022333	20.08845	70	181.9232	54	10.19594	266.4564	45.7872	9419
1.719667	1.013	9.38311	70	246.8679	30	11.31152	345.7065	27.33693	9420
1.716667	1.016333	15.48044	70	857.6923	70		497.6101	3.405909	9421
1.719667	1.013	9.550028	70	46.49875	25	9.678391	262.1819	25.05885	9422
1.713333	1.022333	8.564558	70	181.584	15	11.05503	364.6625	27.23784	9423
1.719667	1.013	11.48743	70	286.9766	70		154.5435	20.94097	9424
1.713333	1.022333	12.21232	70	-88.13635	43	11.06733	137.2381	6.320383	9425
1.713333	1.022333	9.770462	70	133.5873	60	8.904615	131.1857	6.384551	9426
1.719667	1.013	11.8702	70	-155.5386	30	9.563519	182.437	5.467386	9427
1.713333	1.022333	8.125526	70	181.0314	20	8.393257	329.9911	21.44416	9428
1.713333	1.022333	12.0738	70	304.5803	32	11.31152	409.8623	59.81791	9429
1.719667	1.013	6.083642	70	32.95691	55	7.388261	69.54612	4.556155	9430
1.713333	1.022333	10.24329	70	53.32208	22	9.408761	273.4211	74.86644	9431
1.719667	1.013	10.33982	70	-149.31	40	9.077651	86.13029	12.60536	9432
1.719667	1.013	9.099735	70	191.9231	70		105.5213	10.32728	9433
1.713333	1.022333	5.462787	70	-42.62688	30	7.594907	94.3056	13.99513	9434
1.713333	1.022333	10.51172	70	230.4737	30	8.625621	359.0841	34.9314	9435
1.713333	1.022333	13.36381	70	728.4562	70		401.9696	38.88002	9436
1.713333	1.022333	8.020683	70	247.8462	70		133.2086	19.18688	9437
1.716667	1.016333	10.20339	70	120.8554	70		57.37862	21.99618	9438
1.719667	1.013	3.282748	70	85.32219	54	4.639485	73.89625	10.63103	9439
1.716667	1.016333	7.366709	70	438.3077	70		226.8148	48.15576	9440
1.719667	1.013	9.927884	70	72.19231	62	7.864063	78.32465	16.7059	9441
1.716667	1.016333	6.248939	70	-53.33647	30	6.070978	97.84987	28.1851	9442
1.719667	1.013	4.507416	70	65.97079	20	7.775119	137.4081	54.33914	9443
1.716667	1.016333	9.710996	70	113.1859	38	10.27129	238.8743	13.64727	9444
