cleanprice	dirtyprice	netwage	leisuregood	cleangood	dirtygood	obs
1.716667	1.016333	14.96267	70	80.81404	11.46656	9462
1.716667	1.016333	5.970576	30	71.08476	16.00777	9463
1.713333	1.022333	9.139884	30	41.78824	6.864506	9464
1.713333	1.022333	8.017883	35	255.6982	9.706302	9465
1.719667	1.013	9.176418	15	1054.341	45.78936	9466
1.719667	1.013	13.63284	70	209.2867	31.41146	9467
1.719667	1.013	9.355453	62	145.0388	20.51141	9468
1.719667	1.013	9.156851	30	254.9801	70.92414	9469
1.719667	1.013	8.640604	25	317.1567	34.62677	9470
1.719667	1.013	9.906878	50	422.6892	55.28134	9471
1.716667	1.016333	10.73862	20	405.0784	33.75634	9472
1.719667	1.013	6.998533	15	182.7054	18.22462	9473
1.716667	1.016333	8.090364	25	351.8111	16.1213	9474
1.713333	1.022333	11.20358	25	497.1753	19.18688	9475
1.716667	1.016333	18.99687	70	205.7319	18.01347	9476
1.719667	1.013	6.595246	30	62.33319	45.56155	9477
1.713333	1.022333	11.12707	70	51.11045	20.16503	9478
1.719667	1.013	6.561327	30	251.3345	39.48667	9479
1.713333	1.022333	8.666825	30	267.1019	15.3495	9480
1.713333	1.022333	7.525411	70	27.74669	11.97103	9481
1.716667	1.016333	11.51217	30	247.9761	38.90304	9482
1.713333	1.022333	13.52005	10	243.7106	32.58102	9483
1.719667	1.013	13.78292	70	93.64068	8.201078	9484
1.719667	1.013	8.008038	27	593.0152	18.22462	9485
1.713333	1.022333	8.378292	26	114.09	20.74979	9486
1.719667	1.013	10.96596	70	121.2399	22.78077	9487
1.713333	1.022333	8.125772	30	324.3116	27.08736	9488
1.716667	1.016333	7.710112	14	241.6804	47.68272	9489
1.713333	1.022333	8.723445	30	127.5741	23.62619	9490
1.713333	1.022333	16.26969	70	122.1696	24.60435	9491
1.716667	1.016333	8.100267	25	243.0918	23.53861	9492
1.719667	1.013	6.603792	46	235.9509	34.0425	9493
1.719667	1.013	7.667738	30	325.1054	27.64067	9494
1.716667	1.016333	15.49307	20	378.1255	26.41471	9495
1.716667	1.016333	9.302611	30	146.0119	31.78848	9496
1.716667	1.016333	9.338469	10	434.8656	63.42559	9497
1.719667	1.013	14.63475	70	143.2858	44.49844	9498
1.713333	1.022333	5.678831	27	235.5973	34.75309	9499
1.716667	1.016333	11.12309	20	940.7654	23.6143	9500
1.716667	1.016333	13.71064	20	256.3779	11.35303	9501
1.716667	1.016333	6.290124	30	143.9298	22.58489	9502
1.719667	1.013	9.25263	5	349.8665	63.25461	9503
1.716667	1.016333	3.075437	20	108.9544	11.35303	9504
1.716667	1.016333	9.96673	35	332.5317	20.51114	9505
1.716667	1.016333	5.343196	25	181.5004	23.92286	9506
1.716667	1.016333	9.73544	20	213.1479	17.02954	9507
1.713333	1.022333	13.09588	32	98.30393	4.309572	9508
1.719667	1.013	10.98631	20	145.3994	20.04708	9509
1.719667	1.013	7.061035	30	133.7357	35.3102	9510
1.719667	1.013	11.35097	20	279.6047	38.34763	9511
1.719667	1.013	5.481336	30	106.8297	19.6674	9512
1.719667	1.013	9.206403	30	185.011	13.15523	9513
1.716667	1.016333	6.3899	10	285.7505	33.30222	9514
1.713333	1.022333	4.770103	46	327.4443	9.417212	9515
1.716667	1.016333	8.015003	25	277.5392	16.49973	9516
1.713333	1.022333	9.092484	10	452.2673	29.34464	9517
1.713333	1.022333	4.371062	30	105.4731	20.46088	9518
1.716667	1.016333	11.26625	25	940.9895	51.01294	9519
1.719667	1.013	5.145886	22	88.57944	13.54451	9520
1.716667	1.016333	14.84489	20	603.8312	24.97666	9521
1.713333	1.022333	8.825329	22	254.0145	10.60921	9522
1.716667	1.016333	19.13025	70	166.463	2.724727	9523
1.713333	1.022333	5.979695	30	118.9651	28.29124	9524
1.716667	1.016333	8.430487	28	290.1797	40.98856	9525
1.713333	1.022333	6.241364	30	137.8779	36.19172	9526
1.719667	1.013	8.052718	50	79.2081	17.08558	9527
1.713333	1.022333	8.586236	25	83.96813	24.15289	9528
1.719667	1.013	11.71926	70	259.1916	13.66846	9529
1.716667	1.016333	7.646682	30	107.0534	11.79841	9530
1.713333	1.022333	11.0629	70	175.1422	27.08736	9531
1.713333	1.022333	7.863198	30	76.87444	6.771839	9532
1.713333	1.022333	8.284534	70	190.7405	22.18632	9533
1.716667	1.016333	7.792373	30	229.1074	44.04588	9534
1.716667	1.016333	16.87062	30	739.4697	26.03628	9535
1.716667	1.016333	4.959331	30	126.8447	31.78848	9536
1.716667	1.016333	13.98587	70	53.63704	15.89424	9537
1.716667	1.016333	10.31677	25	141.8447	31.86417	9538
1.716667	1.016333	8.020042	30	97.69604	11.35303	9539
1.713333	1.022333	10.67329	62	245.1317	27.46357	9540
1.713333	1.022333	5.531017	30	186.1851	19.98303	9541
1.719667	1.013	7.647578	20	285.7441	26.4257	9542
1.719667	1.013	11.77471	35	267.1666	20.51788	9543
1.716667	1.016333	11.25715	70	64.40926	4.692585	9544
1.716667	1.016333	6.886881	30	102.2813	8.394352	9545
1.719667	1.013	11.60628	70	82.48468	17.00965	9546
1.719667	1.013	12.11252	30	317.3915	79.04928	9547
1.719667	1.013	7.586973	30	168.984	21.41393	9548
1.713333	1.022333	9.438802	25	223.4174	30.39803	9549
1.713333	1.022333	8.642599	30	597.7103	61.99995	9550
1.719667	1.013	9.394878	30	208.3222	16.10844	9551
1.713333	1.022333	10.26004	30	91.4266	14.78518	9552
1.719667	1.013	6.083927	25	245.3891	40.0274	9553
1.713333	1.022333	7.766857	30	862.4103	32.80579	9554
1.716667	1.016333	9.505744	20	570.0336	38.63814	9555
1.713333	1.022333	7.924721	30	268.808	34.61162	9556
1.713333	1.022333	5.615226	35	1254.965	27.31308	9557
1.719667	1.013	6.87115	25	238.7713	34.59103	9558
1.719667	1.013	15.68082	30	93.14677	19.72873	9559
1.713333	1.022333	5.433387	30	93.34032	12.12347	9560
1.713333	1.022333	7.259379	13	177.0025	68.20295	9561
1.719667	1.013	16.1992	70	94.26691	24.83104	9562
1.713333	1.022333	5.280701	30	170.0352	37.09463	9563
1.716667	1.016333	9.082124	32	155.4642	34.43389	9564
1.713333	1.022333	9.91657	12	514.8085	16.85435	9565
1.719667	1.013	7.29276	20	293.3708	25.66634	9566
1.713333	1.022333	7.781569	30	344.5937	65.23538	9567
1.716667	1.016333	13.717	35	142.6517	15.38164	9568
1.716667	1.016333	10.59468	30	296.5833	29.29081	9569
1.716667	1.016333	6.307239	30	133.7747	9.954476	9570
1.716667	1.016333	11.09388	31	40.50224	5.676515	9571
1.716667	1.016333	12.76778	70	59.9283	32.99947	9572
1.716667	1.016333	9.813642	34	271.6922	20.81877	9573
1.719667	1.013	13.35663	30	402.0345	20.04708	9574
1.716667	1.016333	6.395647	30	110.934	27.92291	9575
1.719667	1.013	11.21359	70	142.5589	18.98398	9576
1.713333	1.022333	9.117413	30	165.1302	24.07765	9577
1.716667	1.016333	9.149096	30	138.0363	14.8782	9578
1.716667	1.016333	10.04272	50	46.79238	25.50647	9579
1.716667	1.016333	5.143028	30	55.66468	25.8849	9580
1.716667	1.016333	9.740117	40	75.37103	12.20226	9581
1.716667	1.016333	10.2485	30	394.4922	10.67185	9582
1.719667	1.013	11.58963	70	50.51503	15.78298	9583
1.713333	1.022333	7.95244	30	176.0064	10.53397	9584
1.713333	1.022333	3.534598	30	97.51011	26.93687	9585
1.713333	1.022333	6.134247	20	240.5118	61.99995	9586
1.719667	1.013	8.309383	30	178.9367	19.59146	9587
1.716667	1.016333	10.21755	30	233.0321	19.98133	9588
1.713333	1.022333	9.774332	30	470.0913	57.3349	9589
1.713333	1.022333	5.957401	50	63.35492	8.427177	9590
1.713333	1.022333	12.01963	70	65.84283	9.576826	9591
1.716667	1.016333	12.51136	30	201.0058	25.34474	9592
1.713333	1.022333	11.41735	70	71.52051	11.66261	9593
1.716667	1.016333	5.870354	25	230.7244	28.45826	9594
1.719667	1.013	5.684395	42	212.1732	13.69217	9595
1.713333	1.022333	9.468578	30	430.9863	46.0485	9596
1.713333	1.022333	9.138705	30	154.2091	19.11163	9597
1.716667	1.016333	6.352068	30	125.394	14.6106	9598
1.716667	1.016333	8.541048	30	299.1038	26.56609	9599
1.716667	1.016333	8.444359	30	65.0059	10.88076	9600
1.716667	1.016333	16.32349	70	151.1606	30.88024	9601
1.716667	1.016333	12.06789	26	342.2666	24.97666	9602
1.719667	1.013	5.437219	30	93.04128	15.71873	9603
1.713333	1.022333	9.858438	70	71.13439	50.48782	9604
1.713333	1.022333	6.890303	30	263.2999	37.50924	9605
1.719667	1.013	11.66603	10	479.4198	35.00645	9606
1.719667	1.013	3.612852	20	291.2125	29.76688	9607
1.716667	1.016333	14.69963	30	151.5745	29.76915	9608
1.716667	1.016333	11.67484	30	173.4914	19.6029	9609
1.716667	1.016333	8.647501	30	226.0418	5.29808	9610
1.719667	1.013	11.21083	30	210.1704	72.29099	9611
1.716667	1.016333	6.733123	30	115.1597	20.06951	9612
1.719667	1.013	8.752036	30	282.2439	34.39897	9613
1.716667	1.016333	11.65923	70	111.8447	24.2198	9614
1.713333	1.022333	6.872307	20	580.2594	19.56309	9615
1.719667	1.013	13.3445	55	247.6424	12.10029	9616
1.719667	1.013	6.874984	50	91.54279	14.20002	9617
1.716667	1.016333	13.54243	70	118.6736	4.08709	9618
1.716667	1.016333	14.19655	55	228.932	25.73353	9619
1.719667	1.013	8.188532	70	63.36201	4.556155	9620
1.713333	1.022333	11.40484	30	152.9183	14.97329	9621
1.719667	1.013	4.653458	25	91.03867	20.13555	9622
1.713333	1.022333	12.49194	70	172.8974	28.74269	9623
1.713333	1.022333	12.95064	50	157.0712	19.56309	9624
1.719667	1.013	13.12627	70	262.9758	5.239578	9625
1.716667	1.016333	12.22299	70	101.0904	22.93312	9626
1.713333	1.022333	10.44496	23	279.8526	25.65775	9627
1.713333	1.022333	7.095946	40	75.55737	20.53697	9628
1.719667	1.013	15.60536	70	152.4893	160.7563	9629
1.719667	1.013	5.390736	40	286.2473	7.973271	9630
1.713333	1.022333	11.08364	38	104.6566	11.29476	9631
1.713333	1.022333	13.2231	30	136.3177	16.17717	9632
1.716667	1.016333	7.382371	30	138.1703	16.49973	9633
1.713333	1.022333	11.51113	10	160.4161	61.32276	9634
1.713333	1.022333	12.12303	30	161.0222	39.09723	9635
1.719667	1.013	13.31207	70	294.8246	54.9776	9636
1.716667	1.016333	11.60958	30	296.3816	25.8849	9637
1.719667	1.013	14.82136	20	1065.848	11.46632	9638
1.716667	1.016333	17.04677	70	133.3438	40.40661	9639
1.713333	1.022333	7.457962	10	305.4886	32.20386	9640
1.719667	1.013	7.290468	10	197.4891	11.39039	9641
1.713333	1.022333	13.5043	30	146.4083	26.6359	9642
1.719667	1.013	7.600422	30	136.1891	22.24922	9643
1.713333	1.022333	12.79274	30	155.7692	21.82037	9644
1.719667	1.013	14.21684	70	73.65023	16.66793	9645
1.719667	1.013	6.323611	30	176.2193	17.769	9646
1.719667	1.013	10.49595	22	308.4341	23.23639	9647
1.716667	1.016333	5.067517	20	105.1512	31.56142	9648
1.719667	1.013	6.890781	20	126.3297	42.04303	9649
1.713333	1.022333	13.57638	30	494.6723	9.405333	9650
1.716667	1.016333	10.76241	30	402.1603	24.59823	9651
1.713333	1.022333	10.12831	30	364.7187	14.52183	9652
1.719667	1.013	12.56761	23	127.7193	34.79763	9653
1.713333	1.022333	7.213745	50	172.9535	22.94901	9654
1.713333	1.022333	11.58889	70	44.32516	16.98557	9655
1.716667	1.016333	6.998533	15	430.0485	49.87764	9656
1.716667	1.016333	9.206726	10	484.4249	49.95332	9657
1.716667	1.016333	10.72084	10	431.6729	27.24727	9658
1.713333	1.022333	9.116977	42	58.69843	13.8578	9659
1.716667	1.016333	10.15146	40	105.0521	15.52042	9660
1.713333	1.022333	8.579317	30	160.6546	31.23109	9661
1.716667	1.016333	6.597734	20	68.95071	9.037468	9662
1.713333	1.022333	9.151199	30	475.6585	43.86647	9663
1.713333	1.022333	9.95007	70	119.9192	40.59341	9664
1.713333	1.022333	9.234139	70	577.0578	25.95872	9665
1.713333	1.022333	5.622795	45	59.49348	13.83319	9666
1.713333	1.022333	16.38469	70	110.8052	19.71358	9667
1.716667	1.016333	9.635581	70	337.8973	47.68272	9668
1.719667	1.013	10.7017	30	316.0934	22.35922	9669
1.716667	1.016333	8.354118	30	150.6497	26.64177	9670
1.713333	1.022333	5.406291	30	105.718	28.53481	9671
1.719667	1.013	10.72846	70	160.1451	32.65244	9672
1.716667	1.016333	12.2349	70	43.19641	26.11197	9673
1.719667	1.013	10.53447	30	1141.724	65.91237	9674
1.719667	1.013	7.251558	30	89.44926	23.46463	9675
1.719667	1.013	7.538966	20	398.3106	31.13372	9676
1.719667	1.013	6.40367	30	115.9767	15.91451	9677
1.713333	1.022333	11.17257	22	471.1865	25.35677	9678
1.716667	1.016333	5.672686	30	139.873	6.357696	9679
1.716667	1.016333	8.337302	30	78.38312	28.83669	9680
1.713333	1.022333	9.944795	40	128.9322	5.266986	9681
1.719667	1.013	10.79712	27	220.6488	35.76582	9682
1.716667	1.016333	19.21768	70	215.8656	30.42612	9683
1.719667	1.013	6.395141	30	105.3236	19.37799	9684
1.719667	1.013	13.67736	70	70.64875	13.89627	9685
1.719667	1.013	8.029449	15	269.2159	56.95193	9686
1.716667	1.016333	9.9895	30	397.9085	18.84603	9687
1.719667	1.013	8.601507	30	529.5789	25.61242	9688
1.716667	1.016333	8.366411	30	136.2995	17.33229	9689
1.719667	1.013	12.57251	70	103.0438	18.63209	9690
1.713333	1.022333	12.20845	30	356.1478	49.73539	9691
1.719667	1.013	5.831694	30	112.8079	18.25623	9692
1.716667	1.016333	7.562901	34	113.4306	9.405958	9693
1.713333	1.022333	8.152358	30	302.2673	40.25482	9694
1.713333	1.022333	17.32302	70	191.9785	20.31552	9695
1.713333	1.022333	12.75188	20	225.9316	17.23057	9696
1.713333	1.022333	11.22422	30	129.0781	25.5825	9697
1.713333	1.022333	18.06828	70	61.17607	7.980688	9698
1.713333	1.022333	5.858651	15	234.9783	32.50483	9699
1.719667	1.013	5.929084	20	81.38876	28.47597	9700
1.716667	1.016333	6.525986	30	121.6963	23.93549	9701
1.716667	1.016333	8.710465	30	189.7797	19.14878	9702
1.713333	1.022333	9.310331	30	147.0144	22.19658	9703
1.713333	1.022333	6.323646	30	235.4385	40.63103	9704
1.713333	1.022333	8.281014	20	104.89	40.44292	9705
1.716667	1.016333	7.908272	20	336.876	20.1327	9706
1.713333	1.022333	9.763464	10	366.2676	37.99754	9707
1.719667	1.013	10.45891	34	227.2578	8.35295	9708
1.716667	1.016333	5.688471	30	77.17909	31.54983	9709
1.719667	1.013	4.518168	25	168.7216	26.14937	9710
1.719667	1.013	8.821523	15	1143.972	45.94122	9711
1.719667	1.013	11.17431	10	267.3036	31.20966	9712
1.716667	1.016333	9.205218	25	237.2554	27.32295	9713
1.713333	1.022333	9.725473	33	326.4554	16.10193	9714
1.716667	1.016333	5.635269	30	98.4466	18.46759	9715
1.719667	1.013	19.56152	70	115.407	16.7059	9716
1.713333	1.022333	5.093556	30	114.6039	6.516205	9717
1.716667	1.016333	11.31723	30	299.6639	37.91911	9718
1.719667	1.013	7.865348	30	135.4131	9.112309	9719
1.719667	1.013	10.84976	25	1105.078	24.98291	9720
1.719667	1.013	10.73463	53	124.1072	9.112309	9721
1.719667	1.013	8.535765	30	200.2624	16.93371	9722
1.713333	1.022333	10.24985	70	35.60312	12.86649	9723
1.716667	1.016333	10.46114	70	194.9104	48.08007	9724
1.716667	1.016333	3.621515	30	124.4585	7.94712	9725
1.713333	1.022333	12.67089	70	76.18977	25.95872	9726
1.719667	1.013	8.480375	30	99.2254	12.98504	9727
1.716667	1.016333	8.875154	30	166.0754	16.80248	9728
1.716667	1.016333	6.632993	70	33.77003	3.799827	9729
1.719667	1.013	8.25574	40	77.18401	12.98504	9730
1.713333	1.022333	9.287997	25	638.3082	23.62619	9731
1.716667	1.016333	5.574652	45	67.83047	5.146706	9732
1.716667	1.016333	4.068383	37	242.4533	6.054949	9733
1.713333	1.022333	9.894023	30	160.6854	31.82764	9734
1.719667	1.013	6.309663	24	106.785	23.4642	9735
1.719667	1.013	11.45241	35	104.1097	14.22912	9736
1.716667	1.016333	7.105746	40	143.0584	16.05561	9737
1.713333	1.022333	10.96499	30	758.261	67.34218	9738
1.713333	1.022333	12.99151	30	456.409	28.66745	9739
1.716667	1.016333	12.28695	30	237.3002	22.70606	9740
1.716667	1.016333	12.60485	70	82.19865	2.270606	9741
1.719667	1.013	9.073634	30	80.79563	14.77463	9742
1.716667	1.016333	9.887106	20	262.2928	27.24727	9743
1.719667	1.013	10.22237	30	192.9377	33.4118	9744
1.713333	1.022333	6.197224	30	127.1139	17.4563	9745
1.716667	1.016333	11.09918	20	423.2599	32.8481	9746
1.719667	1.013	7.40316	50	145.6454	19.97115	9747
1.713333	1.022333	7.537059	70	135.6779	17.68202	9748
1.713333	1.022333	9.778509	15	937.3093	57.93684	9749
1.719667	1.013	10.8514	20	156.7164	19.05991	9750
1.716667	1.016333	13.58213	70	83.97311	12.94245	9751
1.713333	1.022333	9.470104	25	278.1495	26.60229	9752
1.713333	1.022333	12.2381	70	78.61419	22.5728	9753
1.716667	1.016333	5.599187	38	62.54916	18.35309	9754
1.713333	1.022333	14.31205	25	300.1684	40.48055	9755
1.713333	1.022333	9.778104	70	67.73196	17.1159	9756
1.713333	1.022333	9.516346	30	117.0988	15.3348	9757
1.719667	1.013	13.36799	66	201.8168	6.150809	9758
1.713333	1.022333	20.07029	54	266.4564	45.7872	9759
1.719667	1.013	9.311927	30	345.7065	27.33693	9760
1.716667	1.016333	15.10706	70	497.6101	3.405909	9761
1.719667	1.013	9.637076	25	262.1819	25.05885	9762
1.713333	1.022333	8.705066	15	364.6625	27.23784	9763
1.719667	1.013	11.64016	70	154.5435	20.94097	9764
1.713333	1.022333	12.21527	43	137.2381	6.320383	9765
1.713333	1.022333	9.777288	60	131.1857	6.384551	9766
1.719667	1.013	11.7049	30	182.437	5.467386	9767
1.713333	1.022333	12.33842	30	310.7412	7.524265	9768
1.713333	1.022333	22.1501	33	315.9282	13.14153	9769
1.713333	1.022333	8.315756	20	329.9911	21.44416	9770
1.713333	1.022333	12.1382	32	409.8623	59.81791	9771
1.719667	1.013	6.014394	55	69.54612	4.556155	9772
1.713333	1.022333	10.36763	22	273.4211	74.86644	9773
1.719667	1.013	10.20529	40	86.13029	12.60536	9774
1.719667	1.013	9.468772	70	105.5213	10.32728	9775
1.713333	1.022333	5.292861	30	94.3056	13.99513	9776
1.713333	1.022333	10.38224	30	359.0841	34.9314	9777
1.713333	1.022333	13.47319	70	401.9696	38.88002	9778
1.716667	1.016333	13.76042	32	146.7065	30.88024	9779
1.713333	1.022333	7.939421	70	133.2086	19.18688	9780
1.716667	1.016333	10.50562	70	57.37862	21.99618	9781
1.719667	1.013	3.152089	54	73.89625	10.63103	9782
1.716667	1.016333	6.824632	70	226.8148	48.15576	9783
1.719667	1.013	9.990757	62	78.32465	16.7059	9784
1.716667	1.016333	6.151263	30	97.84987	28.1851	9785
1.719667	1.013	4.431282	20	137.4081	54.33914	9786
1.716667	1.016333	9.694868	38	238.8743	13.64727	9787
1.716667	1.016333	8.502488	20	182.1845	19.52721	9788
1.716667	1.016333	13.97384	70	297.8491	15.13737	9789
1.719667	1.013	9.741451	70	56.8536	5.695193	9790
1.719667	1.013	10.38648	20	199.7256	22.17328	9791
1.719667	1.013	6.211659	30	207.7997	22.40109	9792
1.713333	1.022333	9.311139	30	152.7612	20.31552	9793
1.716667	1.016333	12.38125	15	356.7625	20.66251	9794
1.716667	1.016333	9.622544	20	224.5295	5.676515	9795
1.719667	1.013	8.107514	30	194.8275	18.22462	9796
1.713333	1.022333	5.877625	30	286.9014	21.97086	9797
1.719667	1.013	12.32656	50	194.8354	27.31333	9798
1.713333	1.022333	9.2446	30	213.8768	11.54975	9799
1.713333	1.022333	10.5144	30	91.54446	14.61589	9800
1.713333	1.022333	10.20891	15	225.3367	25.20629	9801
1.719667	1.013	4.436156	30	93.15322	15.34457	9802
1.716667	1.016333	12.58356	30	362.6885	46.24467	9803
1.719667	1.013	9.136134	70	68.15397	7.891491	9804
1.713333	1.022333	9.691214	5	333.8786	35.36405	9805
1.713333	1.022333	5.912993	45	309.1253	29.34464	9806
1.713333	1.022333	12.45375	70	33.11135	18.50969	9807
1.719667	1.013	6.194588	64	86.28684	5.695193	9808
1.719667	1.013	11.57372	33	517.4965	25.13479	9809
1.716667	1.016333	10.63452	70	117.5012	12.52337	9810
1.716667	1.016333	12.1693	30	130.7095	18.16485	9811
1.716667	1.016333	11.17433	10	350.3949	34.25196	9812
1.716667	1.016333	13.33234	30	43.68287	11.14295	9813
1.713333	1.022333	6.786369	30	257.9205	31.15046	9814
1.719667	1.013	11.42824	30	645.8317	43.43534	9815
1.716667	1.016333	8.270228	30	748.6445	30.12337	9816
1.713333	1.022333	15.87024	70	96.32298	17.37655	9817
1.719667	1.013	6.65555	50	116.447	28.02035	9818
1.716667	1.016333	9.992525	46	264.9379	44.50387	9819
1.719667	1.013	8.563344	30	232.0552	19.28772	9820
1.719667	1.013	4.434952	40	154.2003	27.33693	9821
1.719667	1.013	8.935166	30	279.9178	16.78184	9822
1.716667	1.016333	8.298109	30	128.469	21.26801	9823
1.713333	1.022333	8.656257	45	161.4262	26.56066	9824
1.713333	1.022333	9.979558	30	441.335	38.90045	9825
1.719667	1.013	12.18937	70	245.1727	27.18505	9826
1.716667	1.016333	8.790327	30	100.6439	45.31465	9827
1.716667	1.016333	9.538094	30	243.0726	53.30462	9828
1.713333	1.022333	7.550262	30	208.0515	24.52911	9829
1.716667	1.016333	11.1558	70	45.61613	4.541212	9830
1.716667	1.016333	6.550879	30	106.9268	23.84136	9831
1.719667	1.013	10.5093	30	957.151	22.32516	9832
1.719667	1.013	4.693235	40	73.06872	.7593591	9833
1.716667	1.016333	7.826764	20	334.3017	17.48366	9834
1.716667	1.016333	9.182199	30	217.9383	27.82972	9835
1.716667	1.016333	11.13842	70	157.64	11.05028	9836
1.719667	1.013	10.73463	30	108.3618	8.428886	9837
1.719667	1.013	12.26468	70	104.2241	13.44066	9838
1.716667	1.016333	11.11294	25	427.4048	33.07516	9839
1.716667	1.016333	8.124829	30	97.06082	6.816861	9840
1.719667	1.013	15.9459	70	264.1389	31.13372	9841
1.719667	1.013	5.527374	43	231.3731	13.21285	9842
1.719667	1.013	7.529293	30	393.8263	69.17761	9843
1.713333	1.022333	14.38138	70	70.76472	8.644832	9844
1.713333	1.022333	8.492167	20	234.3358	40.27588	9845
1.713333	1.022333	5.670719	30	134.8025	43.33977	9846
1.716667	1.016333	4.145553	45	199.9514	13.8507	9847
1.713333	1.022333	8.1438	30	408.2236	23.32522	9848
1.713333	1.022333	11.54364	20	217.4814	25.05936	9849
1.719667	1.013	5.836347	50	41.9804	6.074873	9850
1.719667	1.013	11.23382	10	165.8081	10.93477	9851
1.713333	1.022333	5.826921	70	56.63627	13.62038	9852
